"id","profileName","text","date","title","rating","images","helpful"
"R3FW5VQEXJU7GK","Vishnu Prasad","
  I can assure you that this will definitely have an impact on the way you think and your life. Eckhart Tolle has included the essence of many spiritual teachings and explained them in a very simple language. I think that is his biggest plus point- the easiness to understand what he is saying.
","Reviewed in India on 21 April 2018","Will definitely have an impact on the way you see everything in this life.",5,"","0"
"R3KO9HQ1AOZWN7","Blue sky","
  Wonderful book for keeping away from distraction and focusing on the present moment.Good read ..
","Reviewed in India on 24 April 2021","A perfect book if you want to stay away from useless thoughts..",4,"","0"
"R2OWK02FOW4PVJ","Amar arora","
  Very powerful and very enlightening book from echart Tolle....it's soul stirring book...must read for every and any aspirant who wants to enrich it's life with peace happiness and bliss...
","Reviewed in India on 2 August 2020","A complete changeover book for the self",5,"","0"
"R32TKKYNZ0UNB2","Terence Richard","
  It’s a very simple concept but explained in detail , very basis and important thing in life is to be present in NOW , it explains life can be free from worries & sadness only if we live at the present moment . Enlightenment is nothing but power of now .
","Reviewed in India on 18 February 2020","Power of now is amazing book .",5,"","0"
"RKNQ4P1AJ54YD","Munish","
  Book content is excellent and exceptional but this seller send pirated copies.
","Reviewed in India on 20 March 2020","Excellent book but pirated copy sent",3,"","1"
"R2A4GE40M9EMP5","Amazon Customer","
  Liked how the author's teachings boil down to one simple concept. I learnt quite a lot after reading this.People used to tell me that I shpuld not judge my thoughts when I am meditating. No9ne told me why. This book helped clear that fundamental question and many others
","Reviewed in India on 6 April 2019","Something refreshing",5,"","0"
"RGDY9UJ9WXA4W","Pramit","
  Must read book for everyone. The book I will force my son to read . I wish, I had read it before. Big thanks Eckhart Tolle.
","Reviewed in India on 7 September 2020","Must read for everyone.",5,"","0"
"R3AOU8OH661B1D","Amazon Customer","
  The Power of Now strikingly connects with you at every moment and every page. The book has the ability to help you instantly start a journey of profound change. I recommend this book to anyone who considers himself to be a seeker while everyone can give it a read.
","Reviewed in India on 28 December 2018","The book will not let you be away from it for very long.",5,"","0"
"R19Z5SEDBH3M3K","avi","
  This has very quickly turned into one one my favourite books. It's must read for someone who has a heavy pain and stress. It tells you that present moment is most powerful and that past has no power over present moment. To live in now and accept that past.
","Reviewed in India on 5 May 2019","MUST READ CHANGED MY LIFE",5,"","0"
"R1ONRX9KPSPB05","Amazon Customer","
  This is an amazing and life changing book. I highly recommend everyone to read this book at least once. It will definitely make a very positive shift in your life and perspective.
","Reviewed in India on 18 January 2019","Must Read!!!!",5,"","1"
"RRKUV92A2KUA1","Zara","
  I was sold a Xerox copy by Bookflow seller for Rs.380.  Bad  quality. Should have bought from original publisher in India.
","Reviewed in India on 1 March 2019","Photocopy of the book",1,"","1"
"R2LAFJ4ECGSTSZ","Sudhakar K L","
  Must buy! This book is teaches us about everything an adult needs to learn about himself and the world to live a peaceful and joyous life. Everyone who reads it is awakened because of the spiritual lessons in it. Eckhart Tolle is a Master of a different order! 😇🙏
","Reviewed in India on 7 April 2019","A must read!",5,"","0"
"RTMQUPEX2DZYS","zakir hudsain","
  A counterfeit product by some amatuers.The paper and print quality is so bad it pissed me off and I couldn't even read a single page of one of my fav books.The paper is so thin that the print on the opposite side is visible and the print on the cover is disoriented.I waited a week for the delivery😠😠😠
","Reviewed in India on 18 January 2019","Disastrous Quality",1,"https://images-na.ssl-images-amazon.com/images/I/71J6g-TQtSL.jpg","0"
"R20WSB08XONTDX","Sajidervish","
  This book can really change your life around . The truth is we can't change anything expect our perspective . Which is all that matters . Power of now would give it's readers the tool to bring change in your perspective towards life and make life enjoyable .
","Reviewed in India on 7 June 2019","Changes life's perspective",5,"","0"
"R14EZYVT4XQLYG","Zara","
  I bought the book of Power of Now from seller r Trend for Book. IT IS A PHOTOCOPY  of the book.
","Reviewed in India on 19 August 2019","Phocopy of the book",1,"","0"
"RRHQUGKA10E8O","Sayali B","
  I liked each and every aspect and the flow in which Eckhart explained the most powerful thing which everyone on this planet should read it's power to be present
","Reviewed in India on 21 November 2018","Great book which i was very fortunate to read",5,"","0"
"R2G1YPP6LK8N7Z","A girl","
  i cannot review the content of the book since am not finished it yet , but so far it greatly impressed me . The packaging was excellent , quality of papers are excellent , delivered early than expected so happy about that too , very good experience
","Reviewed in India on 20 January 2018","The packaging was excellent, quality of papers are excellent",5,"","0"
"R2RRWZQNNCPQYD","Elangovan Srilinga Gnana Pragasam","
  A must read. Clearly explains the status of mind and how so we manage it. This is one of the best book in self help category.
","Reviewed in India on 27 May 2020","Myst read to understand Conciousness",5,"","0"
"RIYNXZGD08XOS","Buyer","
  Good content, book quality is good, font size is good, feel of the pages is good.
","Reviewed in India on 13 August 2020","Good book",4,"","0"
"R14TAC5KZL34MD","SCJ","
  Accept challenge to be present and concentrate on what u want tommarrow really
","Reviewed in India on 1 August 2020","Sets up u to live in present",5,"","0"
"R3BD76MXD5UM53","Wajahath","
  While reading this book I really felt that this is what missing from me ""The power of now""I am practicing more often to avoid any distracting thoughts, illusion and leaving in present also making most of now. I can see the difference in me.
","Reviewed in India on 26 September 2019","I regained my consciousness",5,"","0"
